================================================================================
********************************************************************************
Backtracking Algorithm Detail result
********************************************************************************
================================================================================
Below is spreadsheet-like data. Copy and paste on excel or google spreadsheet.

Backtracking Algorithm Detail
NQueen	Time	SUCCESS/FAIL	Number of Trials
7	9	SUCCESS	6
7	8	SUCCESS	7
7	8	SUCCESS	8
7	9	SUCCESS	9
7	8	SUCCESS	10
7	8	SUCCESS	11
7	9	SUCCESS	12
7	9	SUCCESS	13
7	8	SUCCESS	14
7	8	SUCCESS	15
7	9	SUCCESS	16
7	9	SUCCESS	17
7	8	SUCCESS	18
7	8	SUCCESS	19
7	9	SUCCESS	20
7	8	SUCCESS	21
7	8	SUCCESS	22
7	8	SUCCESS	23
7	9	SUCCESS	24
7	9	SUCCESS	25
7	8	SUCCESS	26
7	8	SUCCESS	27
7	9	SUCCESS	28
7	9	SUCCESS	29
7	8	SUCCESS	30
7	8	SUCCESS	31
7	8	SUCCESS	32
7	9	SUCCESS	33
7	9	SUCCESS	34
7	8	SUCCESS	35
7	9	SUCCESS	36
7	9	SUCCESS	37
7	9	SUCCESS	38
7	8	SUCCESS	39
7	8	SUCCESS	40
7	8	SUCCESS	41
7	9	SUCCESS	42
7	8	SUCCESS	43
7	8	SUCCESS	44
7	8	SUCCESS	45
7	9	SUCCESS	46
7	8	SUCCESS	47
7	8	SUCCESS	48
7	8	SUCCESS	49
7	9	SUCCESS	50
********************************************************************************
8	157	SUCCESS	1
8	134	SUCCESS	2
8	131	SUCCESS	3
8	135	SUCCESS	4
8	130	SUCCESS	5
8	130	SUCCESS	6
8	131	SUCCESS	7
8	129	SUCCESS	8
8	130	SUCCESS	9
8	130	SUCCESS	10
8	132	SUCCESS	11
8	130	SUCCESS	12
8	130	SUCCESS	13
8	129	SUCCESS	14
8	129	SUCCESS	15
8	130	SUCCESS	16
8	129	SUCCESS	17
8	129	SUCCESS	18
8	131	SUCCESS	19
8	130	SUCCESS	20
8	129	SUCCESS	21
8	129	SUCCESS	22
8	130	SUCCESS	23
8	130	SUCCESS	24
8	130	SUCCESS	25
8	130	SUCCESS	26
8	130	SUCCESS	27
8	129	SUCCESS	28
8	129	SUCCESS	29
8	129	SUCCESS	30
8	130	SUCCESS	31
8	129	SUCCESS	32
8	129	SUCCESS	33
8	132	SUCCESS	34
8	129	SUCCESS	35
8	129	SUCCESS	36
8	129	SUCCESS	37
8	129	SUCCESS	38
8	129	SUCCESS	39
8	129	SUCCESS	40
8	129	SUCCESS	41
8	131	SUCCESS	42
8	130	SUCCESS	43
8	129	SUCCESS	44
8	129	SUCCESS	45
8	129	SUCCESS	46
8	129	SUCCESS	47
8	129	SUCCESS	48
8	129	SUCCESS	49
8	131	SUCCESS	50
********************************************************************************
9	80	SUCCESS	1
9	55	SUCCESS	2
9	54	SUCCESS	3
9	53	SUCCESS	4
9	52	SUCCESS	5
9	53	SUCCESS	6
9	53	SUCCESS	7
9	52	SUCCESS	8
9	53	SUCCESS	9
9	58	SUCCESS	10
9	52	SUCCESS	11
9	52	SUCCESS	12
9	52	SUCCESS	13
9	53	SUCCESS	14
9	52	SUCCESS	15
9	52	SUCCESS	16
9	52	SUCCESS	17
9	53	SUCCESS	18
9	52	SUCCESS	19
9	52	SUCCESS	20
9	52	SUCCESS	21
9	52	SUCCESS	22
9	53	SUCCESS	23
9	51	SUCCESS	24
9	52	SUCCESS	25
9	52	SUCCESS	26
9	52	SUCCESS	27
9	52	SUCCESS	28
9	55	SUCCESS	29
9	52	SUCCESS	30
9	52	SUCCESS	31
9	52	SUCCESS	32
9	52	SUCCESS	33
9	52	SUCCESS	34
9	52	SUCCESS	35
9	52	SUCCESS	36
9	52	SUCCESS	37
9	52	SUCCESS	38
9	52	SUCCESS	39
9	52	SUCCESS	40
9	52	SUCCESS	41
9	52	SUCCESS	42
9	52	SUCCESS	43
9	53	SUCCESS	44
9	52	SUCCESS	45
9	52	SUCCESS	46
9	52	SUCCESS	47
9	54	SUCCESS	48
9	52	SUCCESS	49
9	52	SUCCESS	50
********************************************************************************
10	198	SUCCESS	1
10	173	SUCCESS	2
10	165	SUCCESS	3
10	163	SUCCESS	4
10	164	SUCCESS	5
10	162	SUCCESS	6
10	162	SUCCESS	7
10	164	SUCCESS	8
10	163	SUCCESS	9
10	163	SUCCESS	10
10	162	SUCCESS	11
10	163	SUCCESS	12
10	163	SUCCESS	13
10	165	SUCCESS	14
10	163	SUCCESS	15
10	163	SUCCESS	16
10	162	SUCCESS	17
10	163	SUCCESS	18
10	163	SUCCESS	19
10	165	SUCCESS	20
10	162	SUCCESS	21
10	162	SUCCESS	22
10	163	SUCCESS	23
10	163	SUCCESS	24
10	162	SUCCESS	25
10	167	SUCCESS	26
10	162	SUCCESS	27
10	163	SUCCESS	28
10	162	SUCCESS	29
10	162	SUCCESS	30
10	162	SUCCESS	31
10	165	SUCCESS	32
10	163	SUCCESS	33
10	162	SUCCESS	34
10	163	SUCCESS	35
10	162	SUCCESS	36
10	163	SUCCESS	37
10	164	SUCCESS	38
10	162	SUCCESS	39
10	162	SUCCESS	40
10	163	SUCCESS	41
10	162	SUCCESS	42
10	162	SUCCESS	43
10	165	SUCCESS	44
10	162	SUCCESS	45
10	162	SUCCESS	46
10	162	SUCCESS	47
10	162	SUCCESS	48
10	162	SUCCESS	49
10	163	SUCCESS	50
********************************************************************************
11	132	SUCCESS	1
11	99	SUCCESS	2
11	97	SUCCESS	3
11	95	SUCCESS	4
11	95	SUCCESS	5
11	101	SUCCESS	6
11	94	SUCCESS	7
11	94	SUCCESS	8
11	95	SUCCESS	9
11	95	SUCCESS	10
11	94	SUCCESS	11
11	94	SUCCESS	12
11	95	SUCCESS	13
11	94	SUCCESS	14
11	94	SUCCESS	15
11	95	SUCCESS	16
11	97	SUCCESS	17
11	94	SUCCESS	18
11	94	SUCCESS	19
11	94	SUCCESS	20
11	94	SUCCESS	21
11	94	SUCCESS	22
11	94	SUCCESS	23
11	94	SUCCESS	24
11	94	SUCCESS	25
11	94	SUCCESS	26
11	96	SUCCESS	27
11	95	SUCCESS	28
11	94	SUCCESS	29
11	94	SUCCESS	30
11	94	SUCCESS	31
11	95	SUCCESS	32
11	95	SUCCESS	33
11	95	SUCCESS	34
11	94	SUCCESS	35
11	94	SUCCESS	36
11	96	SUCCESS	37
11	95	SUCCESS	38
11	95	SUCCESS	39
11	95	SUCCESS	40
11	94	SUCCESS	41
11	94	SUCCESS	42
11	94	SUCCESS	43
11	95	SUCCESS	44
11	95	SUCCESS	45
11	94	SUCCESS	46
11	94	SUCCESS	47
11	100	SUCCESS	48
11	95	SUCCESS	49
11	95	SUCCESS	50
********************************************************************************
12	601	SUCCESS	1
12	568	SUCCESS	2
12	560	SUCCESS	3
12	564	SUCCESS	4
12	559	SUCCESS	5
12	563	SUCCESS	6
12	563	SUCCESS	7
12	559	SUCCESS	8
12	566	SUCCESS	9
12	560	SUCCESS	10
12	563	SUCCESS	11
12	560	SUCCESS	12
12	562	SUCCESS	13
12	562	SUCCESS	14
12	560	SUCCESS	15
12	564	SUCCESS	16
12	561	SUCCESS	17
12	561	SUCCESS	18
12	560	SUCCESS	19
12	562	SUCCESS	20
12	560	SUCCESS	21
12	561	SUCCESS	22
12	563	SUCCESS	23
12	560	SUCCESS	24
12	562	SUCCESS	25
12	561	SUCCESS	26
12	563	SUCCESS	27
12	560	SUCCESS	28
12	562	SUCCESS	29
12	563	SUCCESS	30
12	560	SUCCESS	31
12	562	SUCCESS	32
12	560	SUCCESS	33
12	562	SUCCESS	34
12	560	SUCCESS	35
12	562	SUCCESS	36
12	561	SUCCESS	37
12	564	SUCCESS	38
12	561	SUCCESS	39
12	560	SUCCESS	40
12	563	SUCCESS	41
12	560	SUCCESS	42
12	562	SUCCESS	43
12	560	SUCCESS	44
12	562	SUCCESS	45
12	562	SUCCESS	46
12	561	SUCCESS	47
12	562	SUCCESS	48
12	559	SUCCESS	49
12	563	SUCCESS	50
********************************************************************************
13	324	SUCCESS	1
13	276	SUCCESS	2
13	275	SUCCESS	3
13	277	SUCCESS	4
13	273	SUCCESS	5
13	274	SUCCESS	6
13	273	SUCCESS	7
13	277	SUCCESS	8
13	274	SUCCESS	9
13	273	SUCCESS	10
13	275	SUCCESS	11
13	273	SUCCESS	12
13	273	SUCCESS	13
13	274	SUCCESS	14
13	275	SUCCESS	15
13	273	SUCCESS	16
13	273	SUCCESS	17
13	272	SUCCESS	18
13	275	SUCCESS	19
13	273	SUCCESS	20
13	272	SUCCESS	21
13	279	SUCCESS	22
13	272	SUCCESS	23
13	272	SUCCESS	24
13	273	SUCCESS	25
13	275	SUCCESS	26
13	274	SUCCESS	27
13	273	SUCCESS	28
13	272	SUCCESS	29
13	274	SUCCESS	30
13	273	SUCCESS	31
13	274	SUCCESS	32
13	276	SUCCESS	33
13	273	SUCCESS	34
13	274	SUCCESS	35
13	273	SUCCESS	36
13	277	SUCCESS	37
13	272	SUCCESS	38
13	273	SUCCESS	39
13	274	SUCCESS	40
13	274	SUCCESS	41
13	273	SUCCESS	42
13	274	SUCCESS	43
13	275	SUCCESS	44
13	273	SUCCESS	45
13	274	SUCCESS	46
13	273	SUCCESS	47
13	276	SUCCESS	48
13	273	SUCCESS	49
13	274	SUCCESS	50
********************************************************************************
14	5423	SUCCESS	1
14	5373	SUCCESS	2
14	5377	SUCCESS	3
14	5374	SUCCESS	4
14	5372	SUCCESS	5
14	5371	SUCCESS	6
14	5365	SUCCESS	7
14	5370	SUCCESS	8
14	5372	SUCCESS	9
14	5365	SUCCESS	10
14	5371	SUCCESS	11
14	5372	SUCCESS	12
14	5369	SUCCESS	13
14	5370	SUCCESS	14
14	5368	SUCCESS	15
14	5372	SUCCESS	16
14	5364	SUCCESS	17
14	5369	SUCCESS	18
14	5372	SUCCESS	19
14	5370	SUCCESS	20
14	5369	SUCCESS	21
14	5370	SUCCESS	22
14	5366	SUCCESS	23
14	5374	SUCCESS	24
14	5373	SUCCESS	25
14	5367	SUCCESS	26
14	5367	SUCCESS	27
14	5384	SUCCESS	28
14	5373	SUCCESS	29
14	5369	SUCCESS	30
14	5369	SUCCESS	31
14	5372	SUCCESS	32
14	5371	SUCCESS	33
14	5371	SUCCESS	34
14	5373	SUCCESS	35
14	5368	SUCCESS	36
14	5367	SUCCESS	37
14	5370	SUCCESS	38
14	5367	SUCCESS	39
14	5371	SUCCESS	40
14	5369	SUCCESS	41
14	5370	SUCCESS	42
14	5367	SUCCESS	43
14	5371	SUCCESS	44
14	5370	SUCCESS	45
14	5366	SUCCESS	46
14	5367	SUCCESS	47
14	5370	SUCCESS	48
14	5369	SUCCESS	49
14	5368	SUCCESS	50
********************************************************************************
15	4441	SUCCESS	1
15	4376	SUCCESS	2
15	4376	SUCCESS	3
15	4372	SUCCESS	4
15	4375	SUCCESS	5
15	4371	SUCCESS	6
15	4373	SUCCESS	7
15	4371	SUCCESS	8
15	4374	SUCCESS	9
15	4370	SUCCESS	10
15	4370	SUCCESS	11
15	4369	SUCCESS	12
15	4369	SUCCESS	13
15	4367	SUCCESS	14
15	4369	SUCCESS	15
15	4369	SUCCESS	16
15	4372	SUCCESS	17
15	4376	SUCCESS	18
15	4383	SUCCESS	19
15	4384	SUCCESS	20
15	4386	SUCCESS	21
15	4385	SUCCESS	22
15	4382	SUCCESS	23
15	4385	SUCCESS	24
15	4382	SUCCESS	25
15	4380	SUCCESS	26
15	4377	SUCCESS	27
15	4380	SUCCESS	28
15	4379	SUCCESS	29
15	4383	SUCCESS	30
15	4380	SUCCESS	31
15	4381	SUCCESS	32
15	4379	SUCCESS	33
15	4381	SUCCESS	34
15	4383	SUCCESS	35
15	4384	SUCCESS	36
15	4382	SUCCESS	37
15	4380	SUCCESS	38
15	4381	SUCCESS	39
15	4382	SUCCESS	40
15	4385	SUCCESS	41
15	4376	SUCCESS	42
15	4384	SUCCESS	43
15	4380	SUCCESS	44
15	4379	SUCCESS	45
15	4382	SUCCESS	46
15	4381	SUCCESS	47
15	4383	SUCCESS	48
15	4383	SUCCESS	49
15	4378	SUCCESS	50
********************************************************************************
16	35127	SUCCESS	1
16	35015	SUCCESS	2
16	34984	SUCCESS	3
16	34992	SUCCESS	4
16	34966	SUCCESS	5
16	34965	SUCCESS	6
16	34965	SUCCESS	7
16	34976	SUCCESS	8
16	34962	SUCCESS	9
16	34986	SUCCESS	10
16	34992	SUCCESS	11
16	34968	SUCCESS	12
16	34982	SUCCESS	13
16	34996	SUCCESS	14
16	34961	SUCCESS	15
16	34974	SUCCESS	16
16	34971	SUCCESS	17
16	34957	SUCCESS	18
16	34987	SUCCESS	19
16	34990	SUCCESS	20
16	34997	SUCCESS	21
16	34984	SUCCESS	22
16	34979	SUCCESS	23
16	34963	SUCCESS	24
16	34978	SUCCESS	25
16	34969	SUCCESS	26
16	34967	SUCCESS	27
16	34997	SUCCESS	28
16	34968	SUCCESS	29
16	34977	SUCCESS	30
16	34967	SUCCESS	31
16	34998	SUCCESS	32
16	35009	SUCCESS	33
16	34975	SUCCESS	34
16	34975	SUCCESS	35
16	34961	SUCCESS	36
16	34974	SUCCESS	37
16	35012	SUCCESS	38
16	34994	SUCCESS	39
16	34966	SUCCESS	40
16	34957	SUCCESS	41
16	34967	SUCCESS	42
16	34997	SUCCESS	43
16	34986	SUCCESS	44
16	34972	SUCCESS	45
16	34970	SUCCESS	46
16	35007	SUCCESS	47
16	35110	SUCCESS	48
16	35001	SUCCESS	49
16	34988	SUCCESS	50
********************************************************************************
17	20997	SUCCESS	1
17	20910	SUCCESS	2
17	20896	SUCCESS	3
17	20908	SUCCESS	4
17	20891	SUCCESS	5
17	20888	SUCCESS	6
17	20914	SUCCESS	7
17	20901	SUCCESS	8
17	20896	SUCCESS	9
17	20905	SUCCESS	10
17	20887	SUCCESS	11
17	20895	SUCCESS	12
17	20891	SUCCESS	13
17	20906	SUCCESS	14
17	20890	SUCCESS	15
17	20907	SUCCESS	16
17	20902	SUCCESS	17
17	20920	SUCCESS	18
17	20897	SUCCESS	19
17	20893	SUCCESS	20
17	20891	SUCCESS	21
17	20907	SUCCESS	22
17	20936	SUCCESS	23
17	20925	SUCCESS	24
17	20928	SUCCESS	25
17	20943	SUCCESS	26
17	20923	SUCCESS	27
17	20923	SUCCESS	28
17	20942	SUCCESS	29
17	20925	SUCCESS	30
17	20939	SUCCESS	31
17	20920	SUCCESS	32
17	20923	SUCCESS	33
17	20950	SUCCESS	34
17	20925	SUCCESS	35
17	20923	SUCCESS	36
17	20933	SUCCESS	37
17	20950	SUCCESS	38
17	20929	SUCCESS	39
17	20921	SUCCESS	40
17	20927	SUCCESS	41
17	20941	SUCCESS	42
17	20922	SUCCESS	43
17	20923	SUCCESS	44
17	20935	SUCCESS	45
17	20921	SUCCESS	46
17	20929	SUCCESS	47
17	20916	SUCCESS	48
17	20922	SUCCESS	49
17	20926	SUCCESS	50
********************************************************************************
18	176457	SUCCESS	1
18	176341	SUCCESS	2
18	176372	SUCCESS	3
18	176387	SUCCESS	4
18	176361	SUCCESS	5
18	176449	SUCCESS	6
18	176610	SUCCESS	7
18	176592	SUCCESS	8
18	176352	SUCCESS	9
18	176470	SUCCESS	10
18	176600	SUCCESS	11
18	176636	SUCCESS	12
18	179753	SUCCESS	13
18	176640	SUCCESS	14
18	176600	SUCCESS	15
18	176690	SUCCESS	16
18	177251	SUCCESS	17
18	177500	SUCCESS	18
18	176552	SUCCESS	19
18	176677	SUCCESS	20
18	176616	SUCCESS	21
18	176633	SUCCESS	22
18	176615	SUCCESS	23
18	176625	SUCCESS	24
18	176586	SUCCESS	25
18	177309	SUCCESS	26
18	176587	SUCCESS	27
18	176762	SUCCESS	28
18	176641	SUCCESS	29
18	176622	SUCCESS	30
18	176590	SUCCESS	31
18	176606	SUCCESS	32
18	176591	SUCCESS	33
18	176602	SUCCESS	34
18	176632	SUCCESS	35
18	176574	SUCCESS	36
18	176582	SUCCESS	37
18	176561	SUCCESS	38
18	176589	SUCCESS	39
18	176577	SUCCESS	40
18	176654	SUCCESS	41
18	176625	SUCCESS	42
18	176489	SUCCESS	43
18	176579	SUCCESS	44
18	176603	SUCCESS	45
18	176638	SUCCESS	46
18	176622	SUCCESS	47
18	176663	SUCCESS	48
18	176596	SUCCESS	49
18	176599	SUCCESS	50
********************************************************************************
19	13022	SUCCESS	1
19	12869	SUCCESS	2
19	12866	SUCCESS	3
19	12885	SUCCESS	4
19	12907	SUCCESS	5
19	12914	SUCCESS	6
19	12920	SUCCESS	7
19	12919	SUCCESS	8
19	12912	SUCCESS	9
19	12905	SUCCESS	10
19	12902	SUCCESS	11
19	12882	SUCCESS	12
19	12918	SUCCESS	13
19	12930	SUCCESS	14
19	12898	SUCCESS	15
19	12896	SUCCESS	16
19	12920	SUCCESS	17
19	12920	SUCCESS	18
19	12903	SUCCESS	19
19	12891	SUCCESS	20
19	12914	SUCCESS	21
19	12904	SUCCESS	22
19	12890	SUCCESS	23
19	12919	SUCCESS	24
19	12888	SUCCESS	25
19	12909	SUCCESS	26
19	12883	SUCCESS	27
19	12914	SUCCESS	28
19	12906	SUCCESS	29
19	12907	SUCCESS	30
19	12935	SUCCESS	31
19	12939	SUCCESS	32
19	12877	SUCCESS	33
19	12920	SUCCESS	34
19	12909	SUCCESS	35
19	12920	SUCCESS	36
19	12898	SUCCESS	37
19	12913	SUCCESS	38
19	12902	SUCCESS	39
19	12914	SUCCESS	40
19	12882	SUCCESS	41
19	12913	SUCCESS	42
19	12879	SUCCESS	43
19	12901	SUCCESS	44
19	12894	SUCCESS	45
19	12914	SUCCESS	46
19	12923	SUCCESS	47
19	12899	SUCCESS	48
19	12883	SUCCESS	49
19	12911	SUCCESS	50
********************************************************************************
20	1046184	SUCCESS	1
20	1045280	SUCCESS	2
20	1045763	SUCCESS	3
20	1045422	SUCCESS	4
20	1044212	SUCCESS	5
20	1044950	SUCCESS	6
20	1044756	SUCCESS	7
20	1044400	SUCCESS	8
20	1045661	SUCCESS	9
20	1045505	SUCCESS	10
20	1044018	SUCCESS	11
20	1044237	SUCCESS	12
20	1044779	SUCCESS	13
20	1045110	SUCCESS	14
20	1045312	SUCCESS	15
20	1046540	SUCCESS	16
20	1045955	SUCCESS	17
20	1046240	SUCCESS	18
20	1044099	SUCCESS	19
20	1046403	SUCCESS	20
20	1044318	SUCCESS	21
20	1046281	SUCCESS	22
20	1045896	SUCCESS	23
20	1044977	SUCCESS	24
20	1046101	SUCCESS	25
20	1046733	SUCCESS	26
20	1045887	SUCCESS	27
20	1045604	SUCCESS	28
20	1046723	SUCCESS	29
20	1044600	SUCCESS	30
20	1046261	SUCCESS	31
20	1045758	SUCCESS	32
20	1045841	SUCCESS	33
20	1045306	SUCCESS	34
20	1044918	SUCCESS	35
20	1045943	SUCCESS	36
20	1045762	SUCCESS	37
20	1046120	SUCCESS	38
20	1045741	SUCCESS	39
20	1044990	SUCCESS	40
20	1045313	SUCCESS	41
20	1044547	SUCCESS	42
20	1044828	SUCCESS	43
20	1045555	SUCCESS	44
20	1046042	SUCCESS	45
20	1046572	SUCCESS	46
20	1043915	SUCCESS	47
20	1045478	SUCCESS	48
20	1045608	SUCCESS	49
20	1044659	SUCCESS	50
********************************************************************************
4	15	SUCCESS	1
4	6	SUCCESS	2
4	5	SUCCESS	3
4	6	SUCCESS	4
4	5	SUCCESS	5
4	5	SUCCESS	6
4	5	SUCCESS	7
4	5	SUCCESS	8
4	5	SUCCESS	9
4	5	SUCCESS	10
4	5	SUCCESS	11
4	5	SUCCESS	12
4	5	SUCCESS	13
4	5	SUCCESS	14
4	5	SUCCESS	15
4	5	SUCCESS	16
4	5	SUCCESS	17
4	5	SUCCESS	18
4	5	SUCCESS	19
4	5	SUCCESS	20
4	5	SUCCESS	21
4	5	SUCCESS	22
4	5	SUCCESS	23
4	5	SUCCESS	24
4	5	SUCCESS	25
4	5	SUCCESS	26
4	5	SUCCESS	27
4	5	SUCCESS	28
4	5	SUCCESS	29
4	5	SUCCESS	30
4	4	SUCCESS	31
4	5	SUCCESS	32
4	5	SUCCESS	33
4	11	SUCCESS	34
4	5	SUCCESS	35
4	5	SUCCESS	36
4	4	SUCCESS	37
4	5	SUCCESS	38
4	5	SUCCESS	39
4	5	SUCCESS	40
4	5	SUCCESS	41
4	5	SUCCESS	42
4	5	SUCCESS	43
4	4	SUCCESS	44
4	5	SUCCESS	45
4	5	SUCCESS	46
4	5	SUCCESS	47
4	5	SUCCESS	48
4	5	SUCCESS	49
4	5	SUCCESS	50
********************************************************************************
5	16	SUCCESS	1
5	6	SUCCESS	2
5	4	SUCCESS	3
5	4	SUCCESS	4
5	4	SUCCESS	5
5	4	SUCCESS	6
5	4	SUCCESS	7
5	4	SUCCESS	8
5	4	SUCCESS	9
5	3	SUCCESS	10
5	4	SUCCESS	11
5	4	SUCCESS	12
5	3	SUCCESS	13
5	4	SUCCESS	14
5	4	SUCCESS	15
5	4	SUCCESS	16
5	4	SUCCESS	17
5	4	SUCCESS	18
5	4	SUCCESS	19
5	3	SUCCESS	20
5	4	SUCCESS	21
5	4	SUCCESS	22
5	3	SUCCESS	23
5	4	SUCCESS	24
5	4	SUCCESS	25
5	4	SUCCESS	26
5	4	SUCCESS	27
5	3	SUCCESS	28
5	4	SUCCESS	29
5	4	SUCCESS	30
5	4	SUCCESS	31
5	4	SUCCESS	32
5	3	SUCCESS	33
5	4	SUCCESS	34
5	4	SUCCESS	35
5	4	SUCCESS	36
5	4	SUCCESS	37
5	4	SUCCESS	38
5	4	SUCCESS	39
5	4	SUCCESS	40
5	3	SUCCESS	41
5	4	SUCCESS	42
5	4	SUCCESS	43
5	4	SUCCESS	44
5	4	SUCCESS	45
5	3	SUCCESS	46
5	4	SUCCESS	47
5	4	SUCCESS	48
5	3	SUCCESS	49
5	4	SUCCESS	50
********************************************************************************
6	46	SUCCESS	1
6	30	SUCCESS	2
6	27	SUCCESS	3
6	27	SUCCESS	4
6	27	SUCCESS	5
6	26	SUCCESS	6
6	26	SUCCESS	7
6	26	SUCCESS	8
6	26	SUCCESS	9
6	26	SUCCESS	10
6	27	SUCCESS	11
6	27	SUCCESS	12
6	27	SUCCESS	13
6	26	SUCCESS	14
6	27	SUCCESS	15
6	27	SUCCESS	16
6	27	SUCCESS	17
6	26	SUCCESS	18
6	27	SUCCESS	19
6	26	SUCCESS	20
6	27	SUCCESS	21
6	27	SUCCESS	22
6	26	SUCCESS	23
6	26	SUCCESS	24
6	27	SUCCESS	25
6	27	SUCCESS	26
6	26	SUCCESS	27
6	26	SUCCESS	28
6	26	SUCCESS	29
6	27	SUCCESS	30
6	32	SUCCESS	31
6	27	SUCCESS	32
6	27	SUCCESS	33
6	26	SUCCESS	34
6	26	SUCCESS	35
6	26	SUCCESS	36
6	27	SUCCESS	37
6	27	SUCCESS	38
6	26	SUCCESS	39
6	26	SUCCESS	40
6	26	SUCCESS	41
6	27	SUCCESS	42
6	27	SUCCESS	43
6	26	SUCCESS	44
6	27	SUCCESS	45
6	27	SUCCESS	46
6	26	SUCCESS	47
6	26	SUCCESS	48
6	26	SUCCESS	49
6	26	SUCCESS	50
********************************************************************************
7	24	SUCCESS	1
7	11	SUCCESS	2
7	9	SUCCESS	3
7	9	SUCCESS	4
7	9	SUCCESS	5
7	8	SUCCESS	6
7	9	SUCCESS	7
7	9	SUCCESS	8
7	8	SUCCESS	9
7	9	SUCCESS	10
7	9	SUCCESS	11
7	8	SUCCESS	12
7	8	SUCCESS	13
7	9	SUCCESS	14
7	9	SUCCESS	15
7	8	SUCCESS	16
7	8	SUCCESS	17
7	9	SUCCESS	18
7	9	SUCCESS	19
7	8	SUCCESS	20
7	8	SUCCESS	21
7	9	SUCCESS	22
7	8	SUCCESS	23
7	8	SUCCESS	24
7	9	SUCCESS	25
7	9	SUCCESS	26
7	8	SUCCESS	27
7	8	SUCCESS	28
7	8	SUCCESS	29
7	8	SUCCESS	30
7	9	SUCCESS	31
7	9	SUCCESS	32
7	8	SUCCESS	33
7	8	SUCCESS	34
7	9	SUCCESS	35
7	9	SUCCESS	36
7	8	SUCCESS	37
7	8	SUCCESS	38
7	8	SUCCESS	39
7	9	SUCCESS	40
7	8	SUCCESS	41
7	8	SUCCESS	42
7	8	SUCCESS	43
7	8	SUCCESS	44
7	9	SUCCESS	45
7	8	SUCCESS	46
7	8	SUCCESS	47
7	9	SUCCESS	48
7	9	SUCCESS	49
7	8	SUCCESS	50
********************************************************************************
8	158	SUCCESS	1
8	139	SUCCESS	2
8	134	SUCCESS	3
8	131	SUCCESS	4
8	131	SUCCESS	5
8	131	SUCCESS	6
8	131	SUCCESS	7
8	129	SUCCESS	8
8	130	SUCCESS	9
8	132	SUCCESS	10
8	129	SUCCESS	11
8	130	SUCCESS	12
8	130	SUCCESS	13
8	130	SUCCESS	14
8	130	SUCCESS	15
8	130	SUCCESS	16
8	132	SUCCESS	17
8	130	SUCCESS	18
8	131	SUCCESS	19
8	130	SUCCESS	20
8	130	SUCCESS	21
8	131	SUCCESS	22
8	130	SUCCESS	23
8	130	SUCCESS	24
8	132	SUCCESS	25
8	130	SUCCESS	26
8	130	SUCCESS	27
8	130	SUCCESS	28
8	130	SUCCESS	29
8	130	SUCCESS	30
8	129	SUCCESS	31
8	130	SUCCESS	32
8	132	SUCCESS	33
8	130	SUCCESS	34
8	130	SUCCESS	35
8	130	SUCCESS	36
8	130	SUCCESS	37
8	130	SUCCESS	38
8	130	SUCCESS	39
8	131	SUCCESS	40
8	131	SUCCESS	41
8	129	SUCCESS	42
8	130	SUCCESS	43
8	130	SUCCESS	44
8	131	SUCCESS	45
8	129	SUCCESS	46
8	130	SUCCESS	47
8	134	SUCCESS	48
8	130	SUCCESS	49
8	130	SUCCESS	50
********************************************************************************
9	82	SUCCESS	1
9	57	SUCCESS	2
9	54	SUCCESS	3
9	52	SUCCESS	4
9	53	SUCCESS	5
9	53	SUCCESS	6
9	53	SUCCESS	7
9	52	SUCCESS	8
9	53	SUCCESS	9
9	52	SUCCESS	10
9	52	SUCCESS	11
9	52	SUCCESS	12
9	52	SUCCESS	13
9	52	SUCCESS	14
9	52	SUCCESS	15
9	59	SUCCESS	16
9	53	SUCCESS	17
9	52	SUCCESS	18
9	52	SUCCESS	19
9	52	SUCCESS	20
9	52	SUCCESS	21
9	52	SUCCESS	22
9	52	SUCCESS	23
9	52	SUCCESS	24
9	52	SUCCESS	25
9	52	SUCCESS	26
9	52	SUCCESS	27
9	52	SUCCESS	28
9	53	SUCCESS	29
9	52	SUCCESS	30
9	52	SUCCESS	31
9	52	SUCCESS	32
9	51	SUCCESS	33
9	52	SUCCESS	34
9	55	SUCCESS	35
9	52	SUCCESS	36
9	52	SUCCESS	37
9	52	SUCCESS	38
9	52	SUCCESS	39
9	52	SUCCESS	40
9	52	SUCCESS	41
9	51	SUCCESS	42
9	52	SUCCESS	43
9	52	SUCCESS	44
9	52	SUCCESS	45
9	52	SUCCESS	46
9	52	SUCCESS	47
9	52	SUCCESS	48
9	52	SUCCESS	49
9	52	SUCCESS	50
********************************************************************************
10	199	SUCCESS	1
10	171	SUCCESS	2
10	165	SUCCESS	3
10	164	SUCCESS	4
10	164	SUCCESS	5
10	163	SUCCESS	6
10	162	SUCCESS	7
10	164	SUCCESS	8
10	162	SUCCESS	9
10	163	SUCCESS	10
10	162	SUCCESS	11
10	163	SUCCESS	12
10	163	SUCCESS	13
10	166	SUCCESS	14
10	162	SUCCESS	15
10	162	SUCCESS	16
10	162	SUCCESS	17
10	162	SUCCESS	18
10	162	SUCCESS	19
10	162	SUCCESS	20
10	162	SUCCESS	21
10	162	SUCCESS	22
10	162	SUCCESS	23
10	162	SUCCESS	24
10	162	SUCCESS	25
10	162	SUCCESS	26
10	164	SUCCESS	27
10	163	SUCCESS	28
10	163	SUCCESS	29
